state,district,market,commodity,min_price,max_price,modal_price
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ) APMC,Banana - Green,3500,4000,3750
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ) APMC,Tapioca,2500,3000,2750
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ) APMC,Betal Leaves,8000,10000,9000
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ) APMC,Carrot,3600,4000,3800
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ) APMC,Cabbage,1200,1600,1400
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ) APMC,Snakeguard,2000,2400,2200
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ) APMC,Brinjal,1500,2000,1750
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ) APMC,Pumpkin,1500,2000,1750
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4800,5500,5150
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ) APMC,Amaranthus,2000,2500,2250
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ) APMC,Ginger(Green),7000,8000,7500
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ) APMC,Coconut,5000,5500,5250
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ) APMC,Green Avare(W),7000,8000,7500
Tamil Nadu,Karur,Vengamedu(Uzhavar Sandhai ) APMC,Banana,5000,6000,5500
Tamil Nadu,Karur,Vengamedu(Uzhavar Sandhai ) APMC,Pumpkin,1500,2000,1750
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Brinjal,2000,2500,2250
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Pineapple,7000,8000,7500
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Bitter gourd,3000,3500,3250
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Pumpkin,1500,2000,1750
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),5000,6000,5500
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Green Chilli,5000,6000,5500
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Coconut,5000,6000,5500
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Beetroot,2000,2500,2250
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),1500,2000,1750
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Raddish,2000,2500,2250
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Thondekai,3000,4000,3500
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Knool Khol,2000,2500,2250
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Tube Flower,50000,60000,55000
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Tamarind Fruit,12000,15000,13500
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3000,4000,3500
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Yam(Ratalu),2500,3000,2750
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Indian Beans(Seam),5000,6000,5500
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Mashrooms,22000,25000,23500
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ) APMC,Onion Green,3000,4000,3500
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ) APMC,Garlic,14000,16000,15000
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ) APMC,Coriander(Leaves),2000,2400,2200
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ) APMC,Amaranthus,2600,3000,2800
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ) APMC,Beans,4500,5000,4750
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ) APMC,Brinjal,1000,1400,1200
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ) APMC,Cabbage,1000,1500,1250
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ) APMC,Indian Beans(Seam),4000,4500,4250
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ) APMC,Onion Green,3000,3500,3250
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ) APMC,Rose(Local),12000,14000,13000
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ) APMC,Ashgourd,2000,2500,2250
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ) APMC,Cabbage,800,1000,900
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ) APMC,Bottle gourd,1000,1500,1250
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Potato,2000,2500,2250
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Brinjal,2000,2500,2250
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Papaya,3000,4000,3500
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Tomato,1000,1500,1250
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Bottle gourd,1000,1500,1250
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),5000,6000,5500
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Green Chilli,5000,6000,5500
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Ginger(Green),6000,7000,6500
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Coconut,5000,6000,5500
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Carrot,2000,2500,2250
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Arhar(Tur/Red Gram)(Whole),4000,5000,4500
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Beetroot,2000,2500,2250
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Drumstick,3000,3500,3250
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Knool Khol,2000,2500,2250
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Lemon,11000,12000,11500
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ) APMC,Colacasia,4000,5000,4500
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Brinjal,3000,4000,3500
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Soyabean,8000,10000,9000
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Banana,3500,4000,3750
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Papaya,3600,4000,3800
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Cluster beans,3500,4000,3750
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Cowpea(Veg),2600,2600,2600
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Banana - Green,2000,2500,2250
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Bitter gourd,3000,3600,3300
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4000,4500,4250
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Thondekai,2000,2500,2250
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Green Avare(W),7000,8000,7500
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Drumstick,4000,5000,4500
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),5000,5500,5250
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Knool Khol,3000,3600,3300
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Tender Coconut,3500,4000,3750
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ) APMC,Tamarind Fruit,15000,15000,15000
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Pineapple,6000,7000,6500
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4200,4600,4400
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Snakeguard,2800,3600,3200
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Beetroot,3000,3600,3300
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),3000,4000,3500
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Thondekai,2500,3000,2750
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Chow Chow,2400,2600,2500
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Drumstick,3000,5000,4000
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),4000,5500,4750
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Pomegranate,23000,27000,25000
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Indian Beans(Seam),6000,6500,6250
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Mashrooms,22500,25000,23750
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),5500,6000,5750
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Grapes,10000,16000,13000
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Bitter gourd,3000,3600,3300
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Papaya,3600,4000,3800
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),7000,8000,7500
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Cabbage,1500,2000,1750
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Snakeguard,3000,3600,3300
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Raddish,2000,2500,2250
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Drumstick,4000,5000,4500
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Lime,10000,12000,11000
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Indian Beans(Seam),5000,6000,5500
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),5000,6000,5500
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ) APMC,Onion,2500,3000,2750
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ) APMC,Cluster beans,3500,4000,3750
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ) APMC,Banana - Green,2500,3000,2750
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ) APMC,Coconut,5400,5800,5600
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4000,4500,4250
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ) APMC,Indian Beans(Seam),6000,6500,6250
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ) APMC,Brinjal,3600,4000,3800
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ) APMC,Bottle gourd,2400,2600,2500
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ) APMC,Pumpkin,1500,1800,1650
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ) APMC,Drumstick,4000,5000,4500
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3600,4000,3800
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ) APMC,Cluster beans,3500,4000,3750
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ) APMC,Pumpkin,1500,1800,1650
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4200,4600,4400
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ) APMC,Snakeguard,3000,3600,3300
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ) APMC,Onion Green,3800,4000,3900
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Potato,2500,3000,2750
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Cauliflower,2000,2500,2250
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Brinjal,3000,4000,3500
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Green Peas,5000,6000,5500
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Chikoos(Sapota),4000,5000,4500
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),7000,8000,7500
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Bitter gourd,3400,3600,3500
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Bottle gourd,2400,2800,2600
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Banana - Green,2000,2400,2200
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Beans,7000,8000,7500
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Betal Leaves,20000,24000,22000
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Garlic,18000,21000,19500
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Capsicum,5000,6000,5500
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Drumstick,4000,5000,4500
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Knool Khol,3000,3600,3300
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Lemon,14000,16000,15000
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Mashrooms,20000,22500,21250
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Cauliflower,4500,4500,4500
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Brinjal,4500,5500,5000
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4000,5000,4500
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Amaranthus,1500,2000,1750
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Banana - Green,2500,3000,2750
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Cabbage,3000,3800,3400
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Beetroot,4000,4500,4250
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),6000,6800,6400
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4000,4500,4250
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Capsicum,5000,5000,5000
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Chow Chow,2500,3000,2750
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Guava,5000,6000,5500
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),6000,6800,6400
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Onion Green,4000,5000,4500
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Tomato,2000,2200,2100
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Bitter gourd,5000,5500,5250
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Ashgourd,2000,2200,2100
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Green Chilli,5500,6000,5750
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Yam(Ratalu),5500,6000,5750
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Onion Green,5500,6000,5750
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Groundnut,7000,7500,7250
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Banana,2500,3000,2750
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Pineapple,4500,5000,4750
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Amaranthus,2500,3500,3000
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Cowpea(Veg),3500,4000,3750
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Snakeguard,5000,6000,5500
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Capsicum,5000,6000,5500
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Karbuja(Musk Melon),2500,2800,2650
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Tender Coconut,1500,3500,2500
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Mint(Pudina),3500,4000,3750
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Onion,2800,3000,2900
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Chikoos(Sapota),3500,4000,3750
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),5200,5500,5350
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Chili Red,14000,15000,14500
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Groundnut,6500,7000,6750
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Thondekai,3500,4000,3750
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Drumstick,2600,3000,2800
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Guava,5000,6000,5500
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Custard Apple(Sharifa),3000,4000,3500
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Sweet Corn ,2000,2500,2250
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Onion,2000,2600,2300
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Cluster beans,4000,4500,4250
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Ginger(Green),6500,7500,7000
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Carrot,5000,5500,5250
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Water Melon,1500,2000,1750
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),5000,5500,5250
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Mint(Pudina),4000,4500,4250
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Coconut,4000,5000,4500
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Papaya,2400,3000,2700
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Cabbage,2000,2500,2250
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Chow Chow,3600,4000,3800
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Potato,3000,3500,3250
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Banana - Green,4000,4500,4250
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Beans,6500,7000,6750
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Tapioca,3000,3500,3250
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Ginger(Green),7000,7500,7250
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Coconut,5000,5500,5250
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Banana,3500,5000,4250
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4000,4500,4250
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Knool Khol,2500,3000,2750
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),7000,7500,7250
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Mint(Pudina),4500,5000,4750
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Ashgourd,1200,1400,1300
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Pumpkin,1400,1800,1600
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Beans,7000,7600,7300
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Onion,2700,2700,2700
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Snakeguard,2600,2600,2600
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Beetroot,2800,2800,2800
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Yam(Ratalu),4400,4800,4600
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Onion,3000,4000,3500
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Coriander(Leaves),5000,6000,5500
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Green Peas,6000,7000,6500
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Papaya,3000,4000,3500
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Pumpkin,1000,1500,1250
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Green Chilli,2500,3000,2750
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Sweet Potato,4000,4500,4250
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Beetroot,2500,3000,2750
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3000,3500,3250
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Drumstick,3000,4000,3500
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Knool Khol,2500,3000,2750
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Jack Fruit(Ripe),3000,4000,3500
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Yam(Ratalu),5000,6000,5500
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Banana,4500,5000,4750
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Banana - Green,3000,3500,3250
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Coconut,5000,6000,5500
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Jack Fruit(Ripe),4500,5000,4750
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Tomato,1500,2000,1750
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Cluster beans,4000,4500,4250
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Bottle gourd,1000,1500,1250
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Pumpkin,1000,1500,1250
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),3500,4000,3750
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Green Chilli,2500,3000,2750
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Banana - Green,2500,3000,2750
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Onion,3300,4000,3650
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Coriander(Leaves),5000,6000,5500
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Bottle gourd,1300,1500,1400
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3000,3500,3250
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),3300,4000,3650
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Onion Green,4000,4500,4250
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Beetroot,4000,4500,4250
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4000,4500,4250
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Amaranthus,3200,3500,3350
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Ginger(Green),8500,9000,8750
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Carrot,3500,4000,3750
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Chow Chow,2800,3000,2900
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),5000,5500,5250
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Onion,2500,3000,2750
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Ashgourd,2000,2200,2100
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Carrot,4500,5000,4750
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Cauliflower,3800,4000,3900
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Chow Chow,2800,3000,2900
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Drumstick,3500,4000,3750
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Lime,12000,12500,12250
